user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,failed_login_count,successful_login_count,mfa_failure_count,average_iam_risk,maximum_iam_risk,total_iam_events,total_firewall_events,firewall_deny_count,firewall_threat_count,total_bytes_sent,total_bytes_received,total_endpoint_alerts,critical_endpoint_alerts,high_endpoint_alerts,invalid_resolution_alerts,hostname_endpoint_alerts,authentication_risk,network_risk,endpoint_risk,iam_risk_contribution,zero_trust_risk_score,risk_level,zero_trust_action,insider_threat_indicator,signal_failed_login,signal_mfa_failure,signal_high_iam_risk,signal_firewall_deny,signal_firewall_threat,signal_endpoint_alert,signal_critical_endpoint,signal_high_endpoint,signal_extreme_iam_risk,insider_threat_score,insider_risk_level,recommended_action,security_signal_count,threat_confidence,threat_classification,threat_explanation,priority
EMP12373,mitali.goel62,Mitali Goel,Operations,Administrator,WORK FROM HOME,VDR-12373,,Active,05-12-2025 06:22:11 AM,,manager522,3.0,5.0,2.0,49.0,100.0,8.0,10.0,2.0,0.0,195455441.0,155679102.0,4.0,0.0,0.0,0.0,3.0,29.0,6.0,8.0,24.5,67.5,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,52.8,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP10958,azaan.sampath86,Azaan Sampath,Research and Development,Manager,REMOTE,WS-10958,DEV-88815,A,04/07/2021 11:59,not available,unknown,3.0,2.0,2.0,58.85714285714285,100.0,7.0,6.0,1.0,0.0,17119370.0,101032935.0,2.0,0.0,1.0,0.0,1.0,29.0,3.0,12.0,29.428571428571427,73.43,HIGH,RESTRICT,1,1,1,0,0,0,1,0,1,1,52.77,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,3
EMP11211,gagan.sunder65,Gagan Sunder,Human Resources,Trainee,REGIONAL OFFICE,WS-11211,DEV 64270,Active,30/12/2022,,,2.0,6.0,3.0,53.77777777777778,100.0,9.0,10.0,1.0,0.0,75168980.0,136363637.0,4.0,0.0,0.0,2.0,4.0,31.0,3.0,8.0,26.88888888888889,68.89,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,52.76,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP12066,david.sampath85,David Sampath,Customer Support,Engineer,regional office,LPT-12066,DEV61445,Working,2021-07-18 08:59:32,,MANAGER223,1.0,6.0,2.0,48.75,100.0,8.0,7.0,2.0,1.0,114934057.0,73816821.0,4.0,0.0,0.0,1.0,4.0,19.0,16.0,8.0,24.375,67.38,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.75,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP11922,william.rajan75,William Rajan,Operations,Trainee,BRANCH OFFICE,VDR-11922,DEV-79841,Active,31/10/2021 19:22,not available,unknown,2.0,2.0,3.0,63.75,100.0,4.0,7.0,0.0,0.0,72413167.0,75703438.0,4.0,0.0,0.0,1.0,4.0,31.0,0.0,8.0,31.875,70.88,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,52.75,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP12089,,Yahvi Raghavan,Human Resources,Specialist,Regional_Office,LPT-12089,,Live,01-Dec-2022 11:22:48,not available,manager641,3.0,1.0,2.0,78.75,98.0,4.0,10.0,2.0,0.0,121398364.0,176313008.0,2.0,0.0,0.0,0.0,2.0,29.0,6.0,4.0,39.375,78.38,HIGH,RESTRICT,1,1,1,1,0,0,1,0,0,1,52.75,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + average IAM risk 79/100 + 2 endpoint alerts + maximum IAM risk 98/100,3
EMP10946,ekbal.chandra41,Ekbal Chandra,Accounts,Director,Remote,WS-10946,DEV 59219,Resigned,2021-01-10T19:53:54,25/01/2023 07:28,unknown,1.0,3.0,2.0,53.75,81.0,4.0,10.0,1.0,1.0,182352298.0,171336419.0,2.0,1.0,0.0,2.0,2.0,19.0,13.0,19.0,26.875,77.88,HIGH,RESTRICT,0,0,1,0,0,1,1,1,0,0,52.75,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts,3
EMP11209,oscar.bumb13,Oscar Bumb,IT,Engineer,Regional Office,LPT-11209.CORP.LOCAL,DEV65073,Active,2021/05/31,not available,manager321,3.0,0.0,3.0,43.75,94.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,36.0,0.0,12.0,21.875,69.88,HIGH,RESTRICT,1,1,1,0,0,0,1,0,1,1,52.75,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 94/100,3
EMP12231,bhavika.kala57,Bhavika Kala,IT,Specialist,branch office,LPT-12231.CORP.LOCAL,,A,08/08/2020 05:12,,unknown,2.0,4.0,3.0,53.71428571428572,100.0,7.0,1.0,1.0,0.0,23192042.0,31.0,4.0,0.0,0.0,0.0,1.0,31.0,3.0,8.0,26.857142857142858,68.86,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,52.74,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP11011,adya.divan78,Adya Divan,Research and Development,Analyst,BRANCH OFFICE,LPT-11011,DEV19108,Resigned,2023-04-13T22:21:03,,manager636,3.0,2.0,3.0,38.4,99.0,5.0,8.0,2.0,0.0,144710678.0,94072198.0,3.0,0.0,0.0,0.0,3.0,36.0,6.0,6.0,19.2,67.2,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,52.68,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 3 endpoint alerts + maximum IAM risk 99/100,3
EMP11696,amrita.saran42,Amrita Saran,Sales,Consultant,Regional_Office,WS-11696,DEV-46769,Live,1732783059,not available,unknown,3.0,1.0,2.0,48.333333333333336,90.0,6.0,7.0,1.0,1.0,73181807.0,127555299.0,2.0,0.0,0.0,0.0,2.0,29.0,13.0,4.0,24.166666666666668,70.17,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,52.67,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 90/100,3
EMP11260,alexander.gaba61,Alexander Gaba,Customer Support,Trainee,REMOTE,,DEV25509,Exited,2020-09-18 04:28:21,,MANAGER614,3.0,1.0,4.0,28.25,44.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,43.0,0.0,10.0,14.125,67.12,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,0,52.65,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 5 endpoint alerts,3
EMP10196,omaja.soman68,Omaja Soman,Operations,Director,REMOTE,VDR-10196.CORP.LOCAL,DEV-46528,A,18/12/2020 11:20,,manager290,3.0,2.0,4.0,58.16666666666666,81.0,6.0,1.0,0.0,0.0,48804588.0,39127949.0,3.0,0.0,0.0,0.0,1.0,43.0,0.0,6.0,29.08333333333333,78.08,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,0,52.63,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 3 endpoint alerts,3
EMP10476,jason.parmar97,Jason Parmar,Finance,Administrator,REGIONAL OFFICE,WS-10476,DEV-29192,Disabled,1763216942,2026-02-02 19:54:36,,3.0,3.0,1.0,63.16666666666666,100.0,6.0,13.0,5.0,1.0,301955462.0,121770879.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,0.0,31.58333333333333,78.58,HIGH,RESTRICT,0,1,0,0,1,1,0,0,0,1,52.63,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 5 firewall DENY events + 1 firewall threat events + maximum IAM risk 100/100,3
EMP12576,gavin.devi25,Gavin Devi,Brand,Analyst,Head Office,WS-12576,DEV-36667,A,1642039450,,manager520,2.0,5.0,3.0,48.125,80.0,8.0,9.0,2.0,2.0,163893661.0,147205077.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,0.0,24.0625,81.06,CRITICAL,BLOCK,0,0,1,0,0,1,0,0,0,0,52.62,MEDIUM,VERIFY,2,MEDIUM,SUSPICIOUS,3 MFA failures + 2 firewall threat events,3
EMP12045,girik.gaba54,Girik Gaba,Innovation,Officer,head office,LPT-12045,,Working,2022-09-12 21:06:42,,manager735,1.0,1.0,1.0,72.66666666666667,100.0,3.0,13.0,1.0,2.0,318722795.0,169498356.0,2.0,0.0,0.0,0.0,1.0,12.0,23.0,4.0,36.333333333333336,75.33,HIGH,RESTRICT,0,0,0,1,0,1,1,0,0,1,52.53,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,average IAM risk 73/100 + 2 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP10351,rudra.chakraborty67,Rudra Chakraborty,Customer Support,Administrator,,WS-10351,DEV-26637,Active,,not available,manager220,1.0,1.0,2.0,77.66666666666667,100.0,3.0,10.0,2.0,1.0,122076244.0,96646318.0,2.0,0.0,0.0,0.0,2.0,19.0,16.0,4.0,38.833333333333336,77.83,HIGH,RESTRICT,0,0,1,1,0,1,1,0,0,1,52.53,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,2 MFA failures + average IAM risk 78/100 + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP11217,harinakshi.bhatia16,Harinakshi Bhatia,Operations,Trainee,Data Center,VDR-11217,DEV61879,Active,2023/03/09,not available,,0.0,4.0,2.0,37.6,72.0,5.0,15.0,3.0,1.0,194806315.0,200458438.0,3.0,1.0,0.0,1.0,2.0,14.0,19.0,21.0,18.8,72.8,HIGH,RESTRICT,0,0,1,0,0,1,1,1,0,0,52.52,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 3 endpoint alerts + 1 critical endpoint alerts,3
EMP10843,amol.dayal53,Amol Dayal,Operations,Manager,Data Center,VDR-10843,DEV-28423,Active,,,manager223,3.0,6.0,3.0,47.5,100.0,10.0,8.0,1.0,0.0,76407382.0,178095367.0,3.0,0.0,0.0,2.0,3.0,36.0,3.0,6.0,23.75,68.75,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,52.5,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP10974,laksh.dani30,Laksh Dani,Procurement,Specialist,HEAD OFFICE,,DEV60321,Enabled,2023-08-23T01:52:39,,,2.0,6.0,5.0,27.25,100.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,45.0,0.0,6.0,13.625,64.62,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,52.45,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,5 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP10691,,Joshua Viswanathan,IT,Executive,,LPT-10691,DEV69372,Enabled,,,manager557,2.0,4.0,3.0,42.0,90.0,7.0,9.0,1.0,1.0,106049530.0,170584939.0,2.0,0.0,0.0,1.0,2.0,31.0,13.0,4.0,21.0,69.0,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.4,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 90/100,3
EMP10311,lakshmi.golla58,Lakshmi Golla,Procurement,Director,Data_Center,LPT-10311,DEV 38153,Enabled,05-26-2026 09:27:17 AM,,MANAGER915,0.0,4.0,2.0,27.0,66.0,5.0,9.0,2.0,3.0,59350096.0,62624660.0,3.0,0.0,0.0,0.0,3.0,14.0,36.0,6.0,13.5,69.5,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,0,52.4,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 MFA failures + 3 firewall threat events + 3 endpoint alerts,3
EMP12811,forum_kala10,Forum Kala,Procurement,Specialist,REMOTE,VDR-12811,DEV41965,Active,,not available,,2.0,3.0,1.0,37.0,100.0,5.0,12.0,4.0,2.0,158948585.0,231853820.0,1.0,0.0,0.0,0.0,0.0,17.0,32.0,2.0,18.5,69.5,HIGH,RESTRICT,0,0,0,0,0,1,1,0,0,1,52.4,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10929,aarini.bora51,Aarini Bora,Marketing,Specialist,DATA CENTER,VDR-10929,DEV65498,On Leave,11-10-2025 04:53:42 PM,,,2.0,3.0,2.0,61.66666666666666,100.0,6.0,7.0,0.0,1.0,107864159.0,21297043.0,3.0,0.0,0.0,0.0,2.0,24.0,10.0,6.0,30.83333333333333,70.83,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.33,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP11541,,Anamika Nanda,Sales,Engineer,Remote,LPT-11541,DEV65611,Lwp,24/12/2021 20:09,not available,,2.0,4.0,1.0,71.57142857142857,99.0,7.0,9.0,1.0,0.0,125778189.0,160393206.0,4.0,0.0,1.0,0.0,4.0,17.0,3.0,16.0,35.785714285714285,71.79,HIGH,RESTRICT,0,0,0,1,0,0,1,0,1,1,52.31,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,average IAM risk 72/100 + 4 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 99/100,3
EMP11620,ira.choudhury44,Ira Choudhury,Research and Development,Officer,WORK FROM HOME,WS-11620,DEV68711,Left,2025/09/08,17/01/2026 23:51,manager244,1.0,2.0,2.0,66.5,100.0,6.0,8.0,2.0,2.0,76110941.0,136710434.0,0.0,0.0,0.0,0.0,0.0,19.0,26.0,0.0,33.25,78.25,HIGH,RESTRICT,0,0,1,0,0,1,0,0,0,1,52.3,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 MFA failures + 2 firewall threat events + maximum IAM risk 100/100,3
EMP10643,abeer.lad5,Abeer Lad,Customer Support,Manager,Data_Center,WS-10643,DEV15559,Resigned,02-02-2022 10:20:03 AM,2025-06-15T13:14:33,unknown,1.0,6.0,3.0,36.5,95.0,8.0,13.0,2.0,1.0,185450604.0,166595941.0,3.0,0.0,0.0,0.0,2.0,26.0,16.0,6.0,18.25,66.25,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.3,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 95/100,3
EMP11258,vinaya.barad66,Vinaya Barad,Sales,Director,,LPT-11258,DEV 46416,A,2025/11/02,,  manager990  ,0.0,3.0,2.0,61.5,100.0,4.0,5.0,1.0,1.0,53733562.0,52514873.0,6.0,0.0,0.0,0.0,6.0,14.0,13.0,12.0,30.75,69.75,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.3,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 6 endpoint alerts + maximum IAM risk 100/100,3
EMP12313,advay.zacharia37,Advay Zacharia,IT,Administrator,regional office,VDR-12313,DEV 86483,Live,1620092075,,,1.0,3.0,1.0,51.5,96.0,4.0,8.0,4.0,1.0,94791504.0,39176891.0,2.0,0.0,1.0,0.0,1.0,12.0,22.0,12.0,25.75,71.75,HIGH,RESTRICT,0,0,0,0,0,1,1,0,1,1,52.3,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,1 firewall threat events + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 96/100,3
EMP10423,bahadurjit.dyal80,Bahadurjit Dyal,Legal,Specialist,HEAD OFFICE,LPT-10423,DEV-77045,On Leave,03-08-2023 04:35:37 PM,,  manager708  ,3.0,3.0,2.0,71.42857142857143,100.0,7.0,10.0,4.0,0.0,108130086.0,111517126.0,1.0,0.0,0.0,0.0,1.0,29.0,12.0,2.0,35.714285714285715,78.71,HIGH,RESTRICT,1,1,1,1,0,0,1,0,0,1,52.29,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + average IAM risk 71/100 + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10069,brijesh.arora88,Brijesh Arora,Procurement,Manager,WORK FROM HOME,VDR-10069,DEV 15383,Working,1692828646,,,2.0,4.0,3.0,56.333333333333336,90.0,6.0,10.0,2.0,0.0,243075557.0,96595821.0,3.0,0.0,0.0,0.0,2.0,31.0,6.0,6.0,28.166666666666668,71.17,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,52.27,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 3 endpoint alerts + maximum IAM risk 90/100,3
EMP11466,eta.bajwa82,Eta Bajwa,Human Resources,Director,warehouse,,DEV-20323,Enabled,06-01-2025 06:51:19 AM,,manager532,3.0,1.0,2.0,66.33333333333333,100.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,0.0,8.0,33.166666666666664,70.17,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,52.27,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP10354,nidra.mall33,Nidra Mall,Human Resources,Specialist,Regional_Office,VDR-10354,,Working,29/04/2024,,manager979,2.0,3.0,3.0,56.2,100.0,5.0,6.0,1.0,1.0,103188513.0,116576571.0,1.0,0.0,0.0,0.0,0.0,31.0,13.0,2.0,28.1,74.1,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,52.24,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10826,nihal.garde76,Nihal Garde,IT,Executive,WORK FROM HOME,WS-10826,,D,19/12/2024 07:44,18-Apr-2026 21:25:50,manager199,1.0,3.0,2.0,61.2,96.0,5.0,16.0,3.0,0.0,174367091.0,142403377.0,3.0,0.0,1.0,1.0,2.0,19.0,9.0,14.0,30.6,72.6,HIGH,RESTRICT,0,0,1,0,0,0,1,0,1,1,52.24,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 3 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 96/100,3
EMP10389,manbir.toor79,Manbir Toor,Sales,Specialist,Head Office,WS-10389,DEV-28434,Active,29/08/2020 17:41,,MANAGER427,3.0,2.0,2.0,56.0,100.0,5.0,6.0,1.0,0.0,74900958.0,117044113.0,4.0,0.0,0.0,0.0,4.0,29.0,3.0,8.0,28.0,68.0,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,52.2,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP12534,anvi.soni34,Anvi Soni,Human Resources,Executive,,LPT-12534,,Active,27/02/2026 21:22,not available,manager561,1.0,4.0,3.0,75.8,100.0,5.0,10.0,2.0,0.0,119425658.0,268182607.0,3.0,0.0,0.0,0.0,3.0,26.0,6.0,6.0,37.9,75.9,HIGH,RESTRICT,0,0,1,1,0,0,1,0,0,1,52.16,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + average IAM risk 76/100 + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP11283,ranbir.kalita61,Ranbir Kalita,Operations,Engineer,Work From Home,VDR-11283,DEV93498,Working,2023-05-25 00:04:00,,,1.0,4.0,3.0,55.71428571428572,79.0,7.0,5.0,2.0,0.0,98922143.0,12988274.0,2.0,1.0,0.0,0.0,2.0,26.0,6.0,19.0,27.857142857142858,78.86,HIGH,RESTRICT,0,0,1,0,0,0,1,1,0,0,52.14,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 2 endpoint alerts + 1 critical endpoint alerts,3
EMP10776,ijaya.goda34,Ijaya Goda,Operations,Executive,BRANCH OFFICE,VDR-10776,DEV14546,Enabled,04-Dec-2022 07:05:30,not available,manager559,1.0,2.0,1.0,40.66666666666666,50.0,3.0,8.0,0.0,1.0,109926531.0,83313392.0,5.0,1.0,0.0,0.0,3.0,12.0,10.0,25.0,20.33333333333333,67.33,HIGH,RESTRICT,0,0,0,0,0,1,1,1,0,0,52.13,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,1 firewall threat events + 5 endpoint alerts + 1 critical endpoint alerts,3
EMP10154,gagan.pandey3,Gagan Pandey,Operations,Executive,WORK FROM HOME,,,Disabled,2023/01/29,2023/07/12,manager703,4.0,1.0,4.0,50.4,80.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,25.2,77.2,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,0,52.08,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,4 failed login attempts + 4 MFA failures + 2 endpoint alerts,3
EMP12625,caleb.loke19,Caleb Loke,Human Resources,Consultant,Head Office,VDR-12625,DEV25130,Disabled,2022-07-15 10:47:29,09/03/2024,manager591,0.0,2.0,1.0,75.33333333333333,100.0,3.0,10.0,1.0,2.0,138096067.0,142762732.0,3.0,0.0,0.0,0.0,3.0,7.0,23.0,6.0,37.66666666666666,73.67,HIGH,RESTRICT,0,0,0,1,0,1,1,0,0,1,52.07,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,average IAM risk 75/100 + 2 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP11566,ekani.panchal59,Ekani Panchal,Human Resources,Manager,WAREHOUSE,VDR-11566,DEV 48759,Enabled,1671151472,,MANAGER546,1.0,5.0,3.0,80.16666666666667,100.0,6.0,11.0,0.0,0.0,164327333.0,196838063.0,4.0,0.0,0.0,0.0,3.0,26.0,0.0,8.0,40.083333333333336,74.08,HIGH,RESTRICT,0,0,1,1,0,0,1,0,0,1,52.03,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + average IAM risk 80/100 + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP11338,vansha_virk36,Vansha Virk,Marketing,Manager,Branch Office,VDR-11338,,Working,2023-05-10T23:35:55,not available,manager380,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,201126578.0,206721496.0,4.0,0.0,3.0,1.0,3.0,0.0,29.0,32.0,0.0,61.0,HIGH,RESTRICT,0,0,0,0,0,1,1,0,1,0,52.0,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 firewall threat events + 4 endpoint alerts + 3 high-severity endpoint alerts,3
EMP12195,balendra.jha12,Balendra Jha,Procurement,Officer,Regional_Office,WS-12195,DEV43113,Working,,not available,,2.0,3.0,2.0,64.8,100.0,5.0,8.0,2.0,0.0,104516065.0,44919815.0,4.0,0.0,0.0,0.0,3.0,24.0,6.0,8.0,32.4,70.4,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,51.96,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 MFA failures + 4 endpoint alerts + maximum IAM risk 100/100,3
EMP10562,manan.desai49,Manan Desai,Procurement,Administrator,,,DEV 28985,Exited,13-Jun-2025 05:09:19,,manager727,3.0,6.0,4.0,24.666666666666668,81.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,43.0,0.0,14.0,12.333333333333334,69.33,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,0,51.93,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 7 endpoint alerts,3
EMP10700,charles.brar31,Charles Brar,Call Center,Administrator,,VDR-10700,DEV 85543,Active,2020-04-27T15:25:17,not available,manager821,2.0,2.0,2.0,34.6,85.0,5.0,9.0,1.0,2.0,74307250.0,89323283.0,3.0,0.0,0.0,0.0,3.0,24.0,23.0,6.0,17.3,70.3,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,0,51.92,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 MFA failures + 2 firewall threat events + 3 endpoint alerts,3
EMP10425,shivani.bajaj36,Shivani Bajaj,Mkt,Administrator,branch office,LPT-10425,DEV-77802,Live,25/06/2020,,unknown,4.0,1.0,3.0,69.6,93.0,5.0,5.0,1.0,0.0,78009316.0,47799498.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,34.8,78.8,HIGH,RESTRICT,0,1,1,0,0,0,0,0,0,1,51.92,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,4 failed login attempts + 3 MFA failures + maximum IAM risk 93/100,3
EMP10847,vidhi.krishna41,Vidhi Krishna,Call Center,Director,Data Center,VDR-10847,,On Leave,,,manager832,1.0,7.0,2.0,44.375,100.0,8.0,7.0,3.0,0.0,18779996.0,76991707.0,4.0,0.0,1.0,0.0,4.0,19.0,9.0,16.0,22.1875,66.19,HIGH,RESTRICT,0,0,1,0,0,0,1,0,1,1,51.88,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 4 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,3
EMP12632,rachita.mall3,Rachita Mall,Human Resources,Administrator,Data Center,WS-12632,DEV44023,Working,28-Apr-2021 00:32:29,,manager939,2.0,2.0,4.0,44.4,71.0,5.0,12.0,2.0,1.0,330014412.0,169658197.0,1.0,0.0,0.0,0.0,1.0,38.0,16.0,2.0,22.2,78.2,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,0,51.88,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,4 MFA failures + 1 firewall threat events + 1 endpoint alerts,3
EMP12098,caleb.pandit47,Caleb Pandit,Compliance,Administrator,WORK FROM HOME,LPT-12098,DEV37788,Disabled,,,unknown,2.0,5.0,3.0,44.142857142857146,92.0,7.0,8.0,3.0,0.0,206403117.0,132651300.0,3.0,0.0,0.0,0.0,3.0,31.0,9.0,6.0,22.071428571428573,68.07,HIGH,RESTRICT,0,0,1,0,0,0,1,0,0,1,51.83,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 3 endpoint alerts + maximum IAM risk 92/100,3
EMP12058,girindra.goyal89,Girindra Goyal,Sales,Director,Data_Center,VDR-12058,DEV 67811,Live,2022-06-28 06:55:18,,manager253,1.0,2.0,2.0,64.0,100.0,5.0,15.0,3.0,1.0,167706992.0,263006260.0,2.0,0.0,0.0,0.0,2.0,19.0,19.0,4.0,32.0,74.0,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,51.8,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,3
